temperature,humidity,wind_speed,visibility,clouds,pressure,rain_1h,will_rain,comfort_level
36.0,33.1,1.9,0.41,60.6,998.7,4.09,1,0
3.6,37.8,21.13,4.98,82.8,1002.5,0.0,0,1
-0.8,92.5,22.42,9.84,40.2,1029.1,0.0,0,0
15.0,84.7,4.43,2.28,31.5,1027.3,1.79,1,1
44.9,44.5,6.19,6.27,80.2,984.2,0.0,0,1
-8.0,57.4,6.42,3.14,46.7,1035.6,0.0,0,0
41.5,69.4,0.18,2.73,90.6,1018.6,0.0,0,0
-1.4,36.7,9.06,3.33,25.2,1006.6,0.0,0,0
7.1,17.2,17.71,4.64,55.6,1007.3,0.0,0,0
20.7,93.1,12.76,3.0,35.5,1011.3,0.0,0,1
27.8,30.2,16.47,7.81,67.7,1008.9,0.0,0,1
12.3,19.6,20.54,2.2,71.3,990.7,0.8,1,0
10.7,19.6,4.94,7.67,77.0,1029.0,0.0,0,1
13.1,88.1,13.15,4.76,71.9,992.8,0.0,0,0
13.6,21.5,2.98,1.73,89.1,1039.5,1.46,1,0
2.0,84.1,5.23,9.25,66.7,1033.8,0.0,0,0
28.0,65.8,20.78,8.38,59.0,1018.0,0.0,0,1
41.1,69.8,0.19,1.13,85.8,985.1,1.15,1,0
23.0,61.9,7.24,2.16,76.5,1036.1,0.67,1,1
25.3,82.4,19.78,7.22,88.7,993.0,3.08,1,1
35.2,62.4,24.07,7.98,70.1,983.6,3.92,1,0
0.9,12.6,22.77,8.92,21.8,1026.8,0.0,0,0
5.7,66.1,19.08,0.2,32.6,992.9,0.0,0,0
26.9,46.5,1.89,6.03,64.2,1029.0,4.91,1,1
14.2,36.6,8.71,5.24,93.7,1024.1,0.0,0,1
-1.0,23.4,12.55,7.31,75.1,993.6,1.92,1,0
40.5,59.1,8.0,3.3,13.2,1008.4,0.0,0,0
43.3,55.1,4.18,6.86,75.7,984.3,0.0,0,1
35.6,52.5,14.01,7.16,67.7,981.0,0.81,1,0
31.6,49.6,13.64,7.75,34.1,1024.9,0.0,0,1
10.7,40.0,24.12,7.74,2.0,1037.4,0.0,0,1
-1.8,16.9,7.7,6.28,61.7,996.6,1.06,1,0
-7.2,56.5,8.67,5.47,94.7,988.6,0.38,1,0
15.4,73.6,14.52,5.0,35.4,998.6,3.06,1,0
-0.8,79.4,14.38,2.76,50.1,1037.8,1.0,1,0
14.7,67.5,5.31,9.32,64.3,1032.6,0.0,0,1
35.6,44.0,6.32,9.13,9.2,1036.6,0.0,0,1
44.6,58.6,18.94,0.17,49.7,1024.2,0.0,0,0
-1.3,47.7,10.48,1.13,44.3,1028.4,0.0,0,0
13.8,96.5,0.79,5.96,74.3,1025.7,0.0,0,1
30.0,15.3,13.35,7.85,9.4,980.7,0.0,0,0
29.2,47.1,23.51,7.69,96.8,1035.8,0.0,0,1
31.5,70.2,20.29,7.9,15.3,994.0,4.09,1,0
34.6,54.6,14.52,8.29,31.3,983.0,0.0,0,1
40.3,81.1,9.17,0.74,63.7,1030.1,2.13,1,0
-3.2,92.0,6.9,2.32,81.6,1038.9,3.12,1,0
7.6,11.8,4.79,5.89,15.1,1033.0,0.0,0,0
18.7,56.1,15.1,3.34,87.4,1006.7,0.0,0,1
25.0,20.5,15.57,5.55,89.9,1032.9,0.41,1,0
6.2,98.8,0.54,6.76,60.9,1018.8,1.13,1,0
13.7,18.6,1.87,0.97,57.3,1003.9,0.0,0,1
7.4,28.7,10.29,2.11,69.8,987.4,0.0,0,0
-5.1,94.9,20.83,6.84,91.2,988.4,1.26,1,0
3.5,38.0,14.39,0.38,38.2,994.8,0.0,0,0
44.2,56.6,10.64,3.75,78.5,984.3,0.0,0,0
13.0,38.2,24.35,9.37,64.2,981.1,0.0,0,1
8.5,44.9,3.97,5.28,74.5,996.4,0.0,0,1
0.7,16.0,16.11,8.51,95.3,1026.0,4.89,1,0
40.6,24.7,13.97,5.6,44.3,1039.1,0.0,0,0
24.5,28.5,13.18,7.82,24.7,1003.6,0.0,0,1
31.9,61.5,5.55,4.31,77.4,1029.2,3.31,1,1
-4.8,12.1,13.72,2.32,7.9,1023.8,0.0,0,0
33.8,69.8,18.25,3.14,26.3,1016.1,0.0,0,0
34.8,57.1,5.67,6.29,94.5,984.9,4.22,1,1
-4.0,13.5,8.7,4.72,56.9,1010.4,0.0,0,0
32.3,98.5,11.91,0.93,95.6,980.2,0.16,1,0
31.9,94.4,9.73,2.49,22.6,1009.5,3.36,1,0
10.3,39.1,11.53,5.47,14.2,1022.5,0.0,0,1
5.3,26.2,19.01,1.92,4.1,1017.2,0.0,0,0
-0.6,98.3,7.3,9.04,17.8,1029.1,0.0,0,0
-5.7,76.0,22.3,1.71,72.6,1006.7,0.0,0,0
29.3,12.4,4.47,4.76,93.4,1000.5,0.0,0,1
-9.3,74.0,15.08,7.18,90.5,988.8,4.98,1,0
-1.4,74.9,18.13,6.86,22.7,992.9,0.0,0,0
0.2,69.5,12.31,3.93,30.0,1036.9,0.0,0,0
20.9,95.4,16.35,9.58,10.6,1030.8,0.0,0,1
34.6,87.0,6.79,4.15,72.6,985.9,0.0,0,0
-3.9,92.3,6.91,5.8,11.7,996.2,2.44,1,0
-10.0,90.0,0.19,7.76,47.1,1011.4,3.04,1,0
19.5,24.8,5.95,0.76,6.6,980.8,3.4,1,1
7.4,40.8,3.3,5.8,34.2,1020.6,0.0,0,1
22.2,34.8,12.72,2.59,90.3,1026.0,0.0,0,1
43.1,59.2,8.21,1.05,54.4,1031.6,0.0,0,0
23.3,45.4,16.26,7.65,41.2,1008.6,0.0,0,2
38.2,81.2,0.56,1.33,85.3,1030.0,2.92,1,0
39.8,92.0,19.58,2.17,73.0,986.1,0.75,1,0
26.4,64.9,19.42,5.56,6.0,1022.4,0.0,0,1
7.6,99.3,14.76,7.14,52.6,1026.2,0.0,0,0
26.1,99.8,11.49,7.09,79.8,1002.6,4.85,1,0
-8.2,40.2,12.16,0.11,89.9,997.2,4.1,1,0
5.3,69.2,20.54,7.95,78.2,985.3,1.53,1,0
-8.0,55.0,9.87,5.61,29.9,1009.1,0.0,0,1
0.7,68.4,16.84,8.31,87.5,1022.3,0.0,0,0
-6.9,19.9,20.31,2.41,35.6,988.7,3.88,1,0
4.4,50.4,3.79,6.81,72.8,1001.7,0.0,0,1
3.2,72.3,18.25,9.69,23.2,985.6,0.61,1,0
-0.7,40.1,10.35,9.05,19.6,1038.3,0.0,0,0
38.5,93.6,18.83,7.91,43.8,1010.6,0.0,0,0
10.8,13.8,19.07,5.77,81.5,984.5,0.0,0,0
3.6,91.3,2.75,8.45,8.9,981.5,1.67,1,0
24.5,21.9,10.93,2.12,85.5,982.7,3.16,1,0
40.2,88.1,22.38,0.72,84.1,1026.8,0.0,0,0
7.1,92.1,10.07,6.38,42.4,1005.7,0.0,0,0
9.6,81.3,15.84,6.93,23.1,1038.2,0.0,0,0
0.8,77.5,4.34,0.73,52.8,1013.2,1.74,1,0
42.0,35.7,3.89,9.93,30.2,1020.8,0.0,0,1
20.3,44.8,24.04,4.38,58.4,1036.7,0.0,0,2
-4.4,85.1,9.55,5.99,37.5,1004.1,2.86,1,0
20.1,27.0,13.54,9.73,71.4,1008.9,0.0,0,1
21.6,22.2,13.69,1.89,76.8,1038.0,2.17,1,0
13.2,35.7,19.85,6.22,6.4,1030.3,0.0,0,1
43.9,43.9,15.41,0.87,34.5,1028.1,0.0,0,0
39.8,61.8,23.21,9.83,45.4,1013.9,0.0,0,0
2.2,87.5,14.8,7.28,8.0,1026.0,0.0,0,0
34.3,55.8,6.87,9.53,76.5,1039.1,0.0,0,1
25.7,65.0,17.19,0.48,29.2,1034.6,0.0,0,1
42.8,29.2,24.94,7.01,77.6,1003.8,0.0,0,0
20.0,71.3,2.37,6.35,87.9,990.7,0.13,1,2
40.9,98.5,8.85,1.16,65.9,981.8,1.36,1,0
16.0,11.6,1.29,0.26,61.9,1013.6,3.23,1,0
38.6,35.0,20.8,6.66,3.4,1002.5,0.0,0,0
30.2,35.8,24.57,6.88,37.3,985.8,2.44,1,1
17.2,79.1,18.15,2.09,59.5,981.2,3.82,1,0
12.0,85.2,24.4,6.11,14.5,1002.8,3.01,1,0
35.2,66.7,19.65,8.02,85.1,996.0,0.0,0,0
26.0,36.1,24.68,9.51,57.4,1030.6,0.0,0,2
12.9,26.6,13.0,5.01,21.3,1020.4,0.0,0,1
-6.6,44.6,10.25,3.27,25.8,1000.3,0.0,0,0
12.2,91.4,5.61,6.88,14.2,1001.2,0.0,0,1
41.5,48.5,17.26,6.06,14.1,1036.4,0.0,0,0
-7.5,37.0,8.39,1.02,62.0,1000.8,0.0,0,0
-9.6,98.4,4.26,6.63,71.6,990.3,0.76,1,0
3.6,25.1,16.85,4.27,53.8,982.8,0.0,0,0
-0.6,42.4,1.8,1.45,66.6,1021.6,0.0,0,1
20.4,95.7,12.68,4.55,24.8,985.9,0.0,0,1
7.3,57.2,5.15,8.4,100.0,999.3,0.0,0,1
38.0,99.6,8.57,7.58,22.9,1017.5,0.0,0,0
30.8,28.6,21.22,4.27,21.6,1012.6,0.0,0,1
43.2,77.3,0.14,1.43,7.6,986.1,1.69,1,0
-3.7,89.4,15.39,7.98,37.2,1004.6,0.0,0,0
14.1,64.9,12.32,8.4,90.0,1008.2,4.73,1,1
30.4,67.6,18.64,0.85,6.8,989.2,2.1,1,0
-1.3,86.9,14.45,3.75,7.0,1015.5,3.72,1,0
34.2,59.0,3.74,7.89,30.8,993.4,0.0,0,1
40.7,36.8,22.64,0.63,8.4,1021.9,0.0,0,0
7.4,22.3,8.31,2.88,73.6,1022.1,0.0,0,0
29.8,72.5,17.36,8.84,29.6,998.0,0.0,0,1
2.6,92.1,13.37,3.07,77.6,998.7,0.0,0,0
44.1,70.0,2.84,2.71,51.5,1031.1,0.52,1,0
-5.9,55.6,22.12,0.52,21.2,1021.6,0.0,0,0
34.4,80.7,3.24,4.03,98.5,1039.3,0.0,0,1
29.0,95.6,11.25,1.45,66.9,1037.6,4.02,1,0
13.3,18.7,4.22,9.83,49.3,980.7,0.0,0,1
17.4,85.3,13.71,1.11,61.6,1039.8,4.21,1,0
3.0,45.4,9.32,9.0,50.4,1006.8,0.0,0,1
-7.3,17.8,0.54,6.91,52.6,1032.6,0.0,0,0
2.2,82.5,7.36,9.36,25.0,990.1,0.0,0,0
-7.2,13.3,12.4,2.23,0.9,997.8,0.0,0,0
11.7,22.2,14.49,7.13,67.6,1003.6,2.5,1,0
39.0,52.2,4.89,1.02,94.4,1024.6,1.48,1,0
39.2,26.0,13.38,7.16,39.6,982.4,0.0,0,0
39.6,57.1,20.39,5.6,94.4,1034.5,0.0,0,0
7.5,64.2,16.87,5.03,82.2,991.0,3.43,1,0
3.6,49.6,24.09,6.3,94.9,1023.3,0.0,0,1
22.6,22.8,12.99,2.6,99.9,996.0,3.12,1,0
18.1,11.9,3.24,8.13,48.4,988.8,0.0,0,2
3.9,30.1,23.94,3.68,4.6,1038.2,0.0,0,0
4.0,46.8,21.56,3.64,56.7,1012.1,0.0,0,0
25.2,52.6,0.53,8.16,11.3,1007.8,0.0,0,2
28.8,47.0,18.39,1.4,65.3,1029.6,0.0,0,1
21.9,38.2,4.08,3.52,54.0,991.8,0.0,0,2
39.3,13.0,14.05,7.91,24.5,1011.4,0.0,0,0
0.8,65.3,24.84,3.72,55.2,999.7,0.0,0,0
37.6,26.1,22.5,1.6,9.5,1019.2,0.0,0,0
19.2,68.7,1.32,3.0,46.1,996.0,0.43,1,1
34.1,92.0,3.81,2.57,65.2,1037.3,4.28,1,0
17.8,96.1,3.41,9.74,44.1,1037.2,0.0,0,1
19.2,82.4,18.07,6.23,41.7,1027.5,0.0,0,1
-9.5,62.9,21.65,6.57,80.1,1033.7,0.0,0,0
29.4,96.8,21.59,8.17,8.6,994.3,0.0,0,1
29.0,37.3,2.33,3.18,77.1,1032.6,0.0,0,2
10.8,43.5,10.17,3.82,66.6,1001.5,2.2,1,1
2.3,12.6,11.77,2.14,45.3,996.7,0.0,0,0
44.5,59.3,16.17,9.2,37.4,990.0,0.0,0,0
12.2,68.1,0.11,8.55,7.6,1034.0,0.0,0,2
44.5,82.9,3.55,7.09,20.3,1033.8,0.0,0,0
8.0,92.6,0.33,2.02,42.2,1022.0,0.0,0,0
26.8,89.2,3.03,5.27,72.5,1018.2,0.09,1,1
-6.7,20.7,8.58,1.26,42.6,990.7,0.0,0,0
37.9,45.1,12.78,9.54,53.6,1039.7,0.0,0,1
37.4,54.7,0.57,9.73,96.5,1003.0,0.0,0,1
-2.2,71.2,4.8,2.54,77.9,1002.6,2.07,1,0
2.5,71.5,4.86,8.44,26.7,1003.6,0.0,0,1
25.4,19.1,11.95,3.41,88.4,984.4,0.0,0,1
-0.8,18.0,5.06,1.12,52.1,1039.3,2.31,1,0
11.2,40.6,8.3,8.96,1.9,1026.5,0.0,0,2
11.1,47.8,7.62,1.03,11.4,997.9,0.0,0,1
-2.6,76.8,7.22,8.85,42.8,990.3,0.0,0,0
-0.3,61.1,14.23,3.79,95.1,1030.6,0.0,0,0
43.6,51.1,2.43,7.68,38.1,991.4,0.0,0,1
40.9,25.4,21.22,4.24,13.7,1030.9,0.0,0,0
6.0,37.3,9.76,8.16,1.0,993.4,0.0,0,1
12.3,39.7,21.81,9.18,94.8,996.4,0.0,0,1
30.5,23.9,15.26,0.36,70.8,1024.0,0.0,0,0
-0.5,66.5,4.47,9.47,67.5,985.7,3.32,1,0
16.2,76.3,7.02,6.61,17.7,1012.6,0.0,0,1
24.6,14.5,24.72,1.65,71.8,1012.0,0.89,1,0
-0.2,87.3,21.82,4.7,10.4,1033.0,0.0,0,0
14.1,46.7,9.13,5.31,60.5,1008.0,0.0,0,1
7.5,62.0,7.5,7.56,10.2,991.3,0.0,0,1
0.1,66.3,24.26,5.28,18.7,999.2,0.0,0,0
9.3,75.1,19.43,5.06,78.3,999.0,3.43,1,0
-0.8,34.6,16.3,6.59,49.3,1027.7,0.0,0,0
38.5,76.2,7.87,4.01,66.8,1033.7,2.57,1,0
-3.5,35.2,17.15,0.87,66.2,1034.0,0.0,0,0
1.9,77.4,23.16,1.0,41.4,1035.2,4.67,1,0
19.0,19.0,11.25,3.33,28.2,1012.5,0.0,0,1
16.5,17.9,20.06,4.87,82.1,1029.5,0.0,0,0
-9.8,92.0,19.02,1.16,70.2,981.2,2.63,1,0
-4.7,96.8,22.35,6.53,6.4,999.5,2.4,1,0
-0.7,62.0,10.89,9.48,93.6,1013.9,0.0,0,0
-2.4,30.1,22.52,7.02,18.9,1014.2,0.0,0,0
9.0,26.7,23.55,4.67,41.7,996.1,0.0,0,0
36.5,46.3,0.77,4.52,18.1,988.6,0.0,0,1
-4.6,96.2,1.19,4.07,16.3,1021.3,2.73,1,0
32.5,95.5,17.46,1.08,8.9,1023.9,2.24,1,0
43.7,83.8,21.16,8.62,62.0,1024.6,4.99,1,0
5.4,63.1,7.05,1.21,56.8,1001.2,0.0,0,0
20.7,58.8,3.08,4.46,81.2,998.9,2.47,1,2
37.5,69.0,2.51,8.67,83.2,1025.2,0.0,0,1
31.7,53.1,18.42,8.81,89.1,1007.3,0.0,0,1
-4.4,19.2,13.71,6.55,15.3,1008.3,0.0,0,0
23.1,87.0,18.44,3.85,99.4,1019.8,0.0,0,1
26.8,99.0,20.53,5.24,36.7,1020.9,0.0,0,0
24.6,40.9,10.72,5.63,83.9,1025.8,1.23,1,1
-8.5,10.7,5.61,8.01,90.5,1003.5,0.0,0,0
28.8,95.8,22.82,0.67,24.8,982.9,0.0,0,0
29.1,37.7,21.35,4.58,99.8,980.0,1.51,1,1
-8.6,80.4,1.32,7.51,5.3,995.2,0.0,0,0
42.3,47.3,24.25,6.31,41.6,1028.2,0.0,0,0
4.6,69.1,9.76,1.45,6.7,1027.3,0.0,0,0
12.6,90.7,10.27,7.13,90.9,1030.4,3.4,1,0
12.8,68.2,6.44,4.4,21.0,982.3,0.0,0,1
37.5,12.3,4.9,4.66,66.6,990.3,2.6,1,0
35.0,13.2,8.73,6.67,13.1,994.2,0.0,0,0
42.4,35.9,12.19,4.06,89.7,984.3,0.0,0,0
36.5,98.9,17.47,3.86,41.2,1001.1,0.0,0,0
30.7,83.8,10.41,7.2,91.6,1035.2,0.0,0,0
25.0,57.8,4.58,1.32,48.6,989.6,0.0,0,2
25.5,57.3,0.91,0.67,11.3,989.2,0.0,0,2
8.9,36.3,1.31,6.39,65.2,990.5,0.0,0,1
34.0,30.7,12.15,4.64,34.9,1029.1,0.0,0,0
12.8,48.5,11.72,8.63,21.8,986.2,0.0,0,1
-0.4,16.7,10.67,2.27,36.1,995.6,2.8,1,0
-8.5,97.0,8.53,6.98,81.0,996.7,4.16,1,0
3.3,99.3,0.52,2.25,78.0,991.6,4.28,1,0
42.8,52.7,24.28,4.18,21.8,1010.8,0.0,0,0
15.2,61.0,10.41,5.3,95.3,1010.0,3.79,1,0
8.6,83.5,1.42,3.39,9.4,985.1,0.0,0,0
11.2,88.4,12.91,3.02,72.1,1017.4,0.0,0,0
25.4,25.0,16.76,3.98,46.3,1035.3,0.0,0,1
23.7,42.7,2.37,4.59,59.7,1004.5,0.0,0,2
35.1,12.7,7.39,8.14,92.1,1004.7,0.0,0,0
0.9,29.9,21.15,9.04,22.3,983.6,1.31,1,0
31.9,55.9,11.39,5.88,89.0,985.4,0.0,0,1
41.0,29.2,20.94,7.01,1.4,993.9,0.0,0,0
17.6,57.5,5.8,6.78,26.6,1003.4,0.0,0,1
27.0,18.1,5.14,2.08,10.8,992.5,0.0,0,0
30.3,69.4,11.88,0.62,95.9,990.1,0.0,0,1
40.2,72.8,5.45,3.23,3.0,1016.8,0.0,0,0
29.9,11.0,20.45,7.41,14.1,1000.9,0.0,0,0
17.3,20.4,2.18,7.84,15.6,990.3,0.0,0,1
23.7,64.4,11.98,5.73,60.2,1038.1,1.07,1,1
-6.9,69.2,13.73,1.2,36.5,990.7,4.76,1,0
27.6,10.7,6.31,0.2,71.5,1008.2,0.0,0,0
30.3,56.6,20.12,7.08,24.4,1011.8,0.0,0,1
14.8,26.1,5.58,2.88,1.0,1035.0,0.0,0,1
27.9,61.5,17.23,9.82,38.5,1022.8,0.0,0,1
37.0,87.2,22.56,0.15,29.8,988.0,2.48,1,0
4.1,75.1,6.74,8.55,17.8,1002.0,0.0,0,0
23.3,17.0,21.16,6.02,87.0,1032.1,0.0,0,1
40.1,86.4,23.95,8.52,82.1,1008.2,4.55,1,0
29.7,35.4,8.52,6.89,47.8,984.9,3.73,1,1
8.1,55.7,19.17,7.54,16.7,985.9,0.0,0,1
30.8,23.4,9.3,8.72,94.4,1007.2,1.29,1,0
2.8,31.5,12.35,5.87,12.3,1033.4,0.0,0,0
22.8,98.9,15.7,9.3,28.6,994.4,0.0,0,1
18.0,30.4,17.49,0.39,69.1,1007.4,0.0,0,1
16.2,98.0,8.37,9.83,6.5,1021.0,0.0,0,1
35.2,81.1,20.01,1.04,82.2,992.8,1.09,1,0
16.4,76.8,5.47,1.22,64.6,1039.0,3.46,1,0
20.9,80.4,24.4,5.49,41.7,1031.6,0.0,0,1
-2.9,62.0,19.81,5.38,40.9,1019.3,0.0,0,0
9.2,99.3,15.91,8.74,80.8,1019.1,0.0,0,0
5.8,67.3,14.77,6.26,16.9,996.6,0.0,0,0
23.1,97.5,23.85,2.35,30.5,982.2,4.17,1,0
40.4,31.3,6.64,2.29,35.0,1028.3,0.0,0,0
33.2,62.5,6.44,2.36,0.9,1026.9,0.0,0,0
32.3,16.7,19.06,0.55,10.6,1006.4,0.0,0,0
34.9,71.2,3.83,2.34,28.6,987.4,3.64,1,0
3.3,85.2,11.74,3.3,41.2,1022.6,0.0,0,0
-9.6,93.0,1.65,9.39,2.8,1026.3,0.0,0,0
17.8,16.6,5.97,7.8,89.1,1011.7,0.0,0,1
-6.7,71.4,6.96,0.64,66.6,1009.1,0.55,1,0
28.5,15.7,21.65,3.18,8.9,1025.6,0.0,0,0
6.9,46.5,0.54,6.66,36.6,1022.8,0.0,0,1
25.8,81.4,15.78,4.25,39.0,987.2,0.0,0,1
31.9,32.2,21.57,5.93,47.9,981.0,0.0,0,1
25.2,18.1,11.49,9.94,71.7,1012.8,0.0,0,1
-7.6,96.2,23.2,6.86,9.9,992.5,2.6,1,0
1.4,72.6,13.63,0.27,74.4,991.3,1.78,1,0
8.6,11.1,24.69,6.16,42.3,985.8,0.0,0,0
5.6,98.9,23.76,7.38,97.1,986.3,1.27,1,0
-6.0,97.5,1.5,8.58,76.8,1002.6,0.03,1,0
1.2,54.4,11.45,5.89,77.2,1002.6,4.0,1,0
8.3,35.8,19.11,9.35,91.5,988.2,0.0,0,1
-4.9,96.5,5.38,2.05,88.9,1038.1,0.61,1,0
16.7,83.5,14.31,1.41,17.2,1031.8,0.0,0,0
28.8,43.6,13.31,9.77,33.0,1020.5,0.0,0,1
-3.3,80.5,21.1,6.72,15.8,994.4,0.0,0,0
5.9,83.7,7.15,9.4,91.4,982.6,0.0,0,0
-0.7,29.4,11.5,5.81,32.6,1014.5,0.0,0,0
-8.8,61.4,12.94,6.93,65.0,1033.8,0.0,0,0
-9.5,66.8,16.88,5.26,68.9,999.4,3.32,1,0
3.5,51.1,12.29,4.82,59.8,981.8,0.0,0,1
29.4,48.3,4.78,0.89,67.2,999.0,1.9,1,1
22.6,70.5,16.13,8.65,21.9,1018.2,2.74,1,1
22.1,29.5,9.79,8.29,14.8,1006.1,0.0,0,2
17.7,75.3,20.67,2.12,21.8,1025.5,0.0,0,0
-6.7,39.0,9.96,8.31,42.2,1035.6,0.0,0,1
32.9,70.0,9.8,0.76,57.3,1001.7,0.0,0,0
27.8,51.7,18.8,4.04,15.1,1007.7,0.0,0,1
34.1,28.5,9.78,9.29,12.4,995.2,0.0,0,1
21.4,47.0,2.0,6.33,9.9,1016.4,0.0,0,2
17.2,16.1,15.98,4.37,41.1,1015.8,0.0,0,0
-9.2,21.3,5.91,6.81,57.7,1025.5,0.0,0,0
36.9,43.9,8.63,8.33,23.8,1007.7,0.0,0,1
40.3,46.7,5.31,6.95,24.5,1036.6,0.0,0,1
26.6,41.1,20.18,8.98,78.8,1030.9,4.62,1,1
24.3,88.2,17.11,2.1,61.0,985.5,2.05,1,0
-1.7,98.1,22.53,8.95,78.9,1021.5,0.0,0,0
-4.2,91.1,22.03,7.5,92.7,1013.2,4.84,1,0
15.5,67.7,9.33,6.4,72.0,1017.5,0.0,0,1
6.5,67.9,22.71,0.17,13.4,987.2,0.0,0,0
26.5,95.7,14.57,4.67,79.2,989.7,2.33,1,0
6.4,43.4,1.95,2.06,33.5,1027.8,0.0,0,1
9.1,15.8,13.93,6.15,86.6,1029.1,0.68,1,0
-1.4,97.2,16.83,0.52,13.7,1009.1,4.02,1,0
21.5,65.1,11.57,2.64,58.9,1023.0,0.0,0,1
17.8,85.6,3.72,5.5,34.8,1022.2,3.35,1,1
-4.3,15.8,18.12,6.44,89.5,1011.2,0.0,0,0
28.9,39.1,0.92,2.38,23.8,1000.1,0.0,0,2
34.3,94.2,24.97,4.39,22.7,1013.6,0.0,0,0
15.6,55.5,3.36,4.26,38.7,1001.1,0.0,0,2
-6.7,97.5,0.21,9.46,54.8,1022.1,3.27,1,0
38.5,22.6,3.18,3.11,16.2,986.6,0.0,0,0
1.8,70.0,21.55,6.56,11.9,1014.4,0.0,0,0
8.9,38.7,23.24,7.45,13.4,1008.6,0.0,0,1
43.8,98.0,7.99,3.59,59.9,1008.8,3.3,1,0
8.4,68.8,9.59,7.03,66.8,1010.5,0.0,0,1
15.4,20.5,4.55,2.54,6.3,1022.7,0.0,0,1
-4.9,83.8,17.09,4.58,24.7,989.1,0.0,0,0
38.7,27.0,14.22,9.62,63.7,1006.4,0.0,0,0
35.4,63.1,21.8,5.19,83.0,1037.1,0.0,0,0
23.3,64.9,19.54,8.25,2.7,1024.0,0.0,0,1
28.5,74.2,1.04,4.48,81.8,1036.0,2.9,1,1
34.2,77.7,15.47,0.29,72.4,1026.4,0.0,0,0
32.1,48.8,24.84,7.73,57.9,1036.1,0.0,0,1
34.8,60.7,13.18,3.35,25.1,1010.7,0.0,0,0
3.4,93.0,13.93,5.31,43.6,983.5,0.0,0,0
7.4,67.8,15.19,5.89,52.6,990.9,0.0,0,0
18.8,81.0,10.8,2.12,8.8,1019.8,0.0,0,1
-3.1,70.7,5.19,5.14,30.6,1035.9,2.1,1,0
42.8,38.7,16.11,3.24,11.1,1017.7,0.0,0,0
14.9,66.4,15.22,4.21,61.5,995.6,2.21,1,0
37.5,41.3,15.88,2.21,25.3,1018.9,0.0,0,0
15.4,40.2,22.76,1.44,72.1,1021.4,0.0,0,1
41.4,75.5,7.54,3.6,39.1,981.8,0.0,0,0
-6.0,73.0,18.25,8.45,55.3,1023.5,0.0,0,0
31.0,40.9,22.57,1.72,31.6,1009.9,0.0,0,1
31.2,29.0,3.61,3.11,48.4,1012.3,0.0,0,1
26.5,48.5,23.66,2.68,62.7,1016.7,2.06,1,1
10.1,25.5,11.93,3.93,17.8,1007.0,0.0,0,1
-2.8,21.8,16.19,7.1,94.1,985.2,0.26,1,0
19.3,66.0,10.09,8.0,68.7,1039.2,0.29,1,1
5.1,11.7,23.32,3.11,55.2,999.1,0.0,0,0
-1.6,38.8,15.39,9.72,55.8,1012.0,0.0,0,0
36.2,14.0,22.66,5.43,16.8,1007.1,0.0,0,0
6.8,34.3,2.95,6.01,8.9,1026.0,0.0,0,1
41.3,19.7,13.96,1.06,57.2,1028.9,0.0,0,0
38.0,82.2,6.91,6.34,0.7,1003.8,4.69,1,0
12.3,68.9,18.3,7.75,73.6,997.3,0.0,0,1
20.2,63.8,0.02,2.66,93.1,997.4,0.93,1,1
-2.4,28.8,13.84,9.2,32.6,999.4,0.0,0,0
9.6,91.9,9.45,4.96,53.3,1026.9,0.0,0,0
3.2,21.2,23.44,8.04,2.3,1029.3,0.0,0,0
18.5,11.1,19.52,2.06,72.8,981.0,0.0,0,1
-8.7,31.2,6.71,1.66,48.1,997.0,0.0,0,0
21.9,61.0,5.52,4.15,12.4,1025.8,0.0,0,2
31.4,43.5,24.72,1.79,0.2,1015.7,0.0,0,1
25.6,17.7,13.51,9.1,0.7,990.0,0.0,0,1
39.2,73.6,24.79,0.99,54.6,1021.1,0.0,0,0
33.6,92.6,9.04,0.53,36.2,1020.3,4.05,1,0
2.1,10.9,12.7,7.29,35.0,1024.9,0.0,0,0
-0.6,18.2,17.76,3.92,91.3,1012.4,0.0,0,0
9.2,21.8,14.84,5.86,80.0,992.1,0.49,1,0
6.2,48.5,24.1,6.57,78.3,999.5,1.28,1,0
4.1,62.5,8.54,8.59,98.9,1000.6,0.0,0,1
26.2,27.5,22.95,2.07,73.7,1000.9,2.28,1,0
37.5,22.6,1.36,4.08,5.6,1021.3,0.0,0,0
37.0,76.9,22.91,7.51,93.6,991.6,4.97,1,0
27.5,89.1,0.76,8.73,69.8,990.2,1.3,1,1
40.4,70.1,22.99,4.52,93.7,1007.8,0.76,1,0
44.7,40.0,4.0,0.18,28.6,1033.3,0.0,0,1
24.8,93.0,12.82,8.4,32.4,1038.6,3.62,1,1
26.3,27.3,9.72,3.2,9.4,1015.1,0.0,0,1
20.8,59.1,1.01,1.48,51.3,1039.1,0.0,0,2
8.7,58.9,13.82,6.89,68.8,1027.4,4.72,1,0
-6.1,52.9,22.99,4.93,6.4,993.8,0.0,0,0
-5.2,48.1,8.23,8.17,11.0,1021.0,0.0,0,1
22.3,28.5,15.24,6.77,7.0,1029.5,0.0,0,1
-6.5,64.3,14.85,0.22,34.2,1038.1,0.0,0,0
41.3,70.8,0.71,0.87,72.2,1013.3,3.07,1,0
34.6,77.8,6.15,2.66,96.8,1033.2,4.12,1,0
